yyyymmdd,CS,TYW,TC100,TC200,TC300,TC500,TC1000,NWPTY,FT,NE,SNE,SWF,SSWF,DS,AQIN,AQIC,AQIS,week-synoptic
19911005,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19911006,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19911007,0,0,0,0,0,0,1,1,0,1,1,0,0,9,9,9,9,0
19911008,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19911009,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19911010,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19911011,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19911012,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19911013,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19911014,0,0,0,0,0,0,0,1,1,1,0,0,0,9,9,9,9,0
19911015,0,0,0,0,0,0,0,1,1,0,0,0,0,9,9,9,9,0
19911016,0,0,0,0,0,0,0,1,1,0,0,0,0,9,9,9,9,0
19911017,0,0,0,0,0,0,0,1,1,1,1,0,0,9,9,9,9,0
19911018,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
19911019,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19911020,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19911021,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19911022,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19911023,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19911024,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19911025,0,0,0,0,0,0,1,1,0,1,1,0,0,9,9,9,9,0
19911026,0,1,0,0,0,0,1,1,0,1,1,0,0,9,9,9,9,0
19911027,0,1,0,0,0,1,1,1,0,1,1,0,0,9,9,9,9,0
19911028,0,1,0,0,0,1,1,1,0,1,1,0,0,9,9,9,9,0
19911029,0,1,0,1,1,1,1,1,0,1,1,0,0,9,9,9,9,0
19911030,0,1,0,1,1,1,1,1,0,1,1,0,0,9,9,9,9,0
19911031,0,0,0,0,0,0,1,1,0,1,1,0,0,9,9,9,9,0
19911101,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
19911102,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
19911103,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19911104,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19911105,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19911106,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19911107,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
19911108,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19911109,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19911110,0,0,0,0,0,0,1,1,0,1,1,0,0,9,9,9,9,0
19911111,0,0,0,0,0,0,1,1,0,1,1,0,0,9,9,9,9,0
19911112,0,1,0,0,0,1,1,1,0,1,1,0,0,9,9,9,9,0
19911113,0,1,0,0,1,1,1,1,0,1,1,0,0,9,9,9,9,0
19911114,0,1,0,0,0,1,1,1,0,1,1,0,0,9,9,9,9,0
19911115,0,0,0,0,0,0,1,1,0,1,1,0,0,9,9,9,9,0
19911116,0,0,0,0,0,0,1,1,0,1,1,0,0,9,9,9,9,0
19911117,0,0,0,0,0,0,1,1,0,1,1,0,0,9,9,9,9,0
19911118,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19911119,0,0,0,0,0,0,1,1,0,1,1,0,0,9,9,9,9,0
19911120,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19911121,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19911122,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19911123,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
19911124,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19911125,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19911126,0,0,0,0,0,0,0,1,1,1,1,0,0,9,9,9,9,0
19911127,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19911128,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19911129,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
19911130,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19911201,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19911202,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
19911203,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19911204,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19911205,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19911206,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19911207,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19911208,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19911209,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19911210,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19911211,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19911212,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19911213,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19911214,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19911215,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19911216,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19911217,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19911218,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19911219,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19911220,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19911221,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19911222,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19911223,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19911224,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19911225,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19911226,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19911227,1,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19911228,1,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19911229,1,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19911230,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19911231,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920101,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920102,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19920103,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19920104,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920105,0,0,0,0,0,0,0,1,1,0,0,0,0,9,9,9,9,0
19920106,0,0,0,0,0,0,0,1,1,1,1,0,0,9,9,9,9,0
19920107,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19920108,0,0,0,0,0,0,0,1,1,0,0,0,0,9,9,9,9,0
19920109,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19920110,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19920111,0,0,0,0,0,0,0,1,1,1,0,0,0,9,9,9,9,0
19920112,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920113,0,0,0,0,0,0,0,1,1,1,1,0,0,9,9,9,9,0
19920114,1,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19920115,0,0,0,0,0,0,0,1,0,1,1,0,0,9,9,9,9,0
19920116,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19920117,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19920118,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19920119,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920120,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19920121,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19920122,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19920123,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920124,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19920125,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920126,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19920127,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920128,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920129,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920130,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920131,1,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920201,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920202,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920203,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920204,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19920205,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920206,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920207,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920208,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19920209,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920210,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920211,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920212,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920213,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920214,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920215,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920216,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19920217,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920218,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920219,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920220,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19920221,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920222,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920223,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920224,1,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19920225,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920226,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920227,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920228,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920229,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920301,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920302,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920303,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920304,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920305,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920306,1,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19920307,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920308,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920309,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,9,0
19920310,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19920311,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,9,0
19920312,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19920313,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920314,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920315,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920316,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19920317,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,9,0
19920318,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19920319,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19920320,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920321,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19920322,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920323,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920324,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19920325,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920326,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920327,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,9,0
19920328,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920329,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920330,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19920331,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920401,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920402,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,9,0
19920403,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920404,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920405,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920406,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920407,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920408,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920409,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920410,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920411,0,0,0,0,0,0,0,0,1,1,1,0,0,9,9,9,9,0
19920412,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,9,9,0
19920413,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920414,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920415,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19920416,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920417,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920418,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920419,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,9,0
19920420,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920421,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920422,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,9,0
19920423,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920424,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920425,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19920426,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920427,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920428,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920429,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920430,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920501,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19920502,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19920503,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,9,9,0
19920504,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920505,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19920506,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19920507,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9,0
19920508,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9,0
19920509,0,0,0,0,0,0,0,0,1,1,1,1,1,9,9,9,9,0
19920510,0,0,0,0,0,0,0,0,1,1,1,1,0,9,9,9,9,0
19920511,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19920512,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19920513,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,9,0
19920514,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920515,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19920516,0,0,0,0,0,0,0,0,1,0,0,1,1,9,9,9,9,0
19920517,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9,0
19920518,0,0,0,0,0,0,0,0,1,1,1,1,1,9,9,9,9,0
19920519,0,0,0,0,0,0,0,0,1,0,0,1,0,9,9,9,9,0
19920520,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19920521,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9,0
19920522,0,0,0,0,0,0,0,0,1,0,0,1,1,9,9,9,9,0
19920523,0,0,0,0,0,0,0,0,1,0,0,1,0,9,9,9,9,0
19920524,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,1
19920525,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19920526,0,0,0,0,0,0,0,0,1,0,0,1,0,9,9,9,9,0
19920527,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,9,0
19920528,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19920529,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9,0
19920530,0,0,0,0,0,0,0,0,1,0,0,1,1,9,9,9,9,0
19920531,0,0,0,0,0,0,0,0,1,0,0,1,1,9,9,9,9,0
19920601,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19920602,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19920603,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19920604,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,9,9,0
19920605,0,0,0,0,0,0,0,0,1,0,0,1,0,9,9,9,9,0
19920606,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9,0
19920607,0,0,0,0,0,0,0,0,1,0,0,1,1,9,9,9,9,0
19920608,0,0,0,0,0,0,0,0,1,0,0,1,1,9,9,9,9,0
19920609,0,0,0,0,0,0,0,0,1,0,0,1,1,9,9,9,9,0
19920610,0,0,0,0,0,0,0,0,1,0,0,1,0,9,9,9,9,0
19920611,0,0,0,0,0,0,0,0,1,0,0,1,1,9,9,9,9,0
19920612,0,0,0,0,0,0,0,0,1,0,0,1,1,9,9,9,9,0
19920613,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9,0
19920614,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9,0
19920615,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9,0
19920616,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9,0
19920617,0,0,0,0,0,0,0,0,1,0,0,1,1,9,9,9,9,0
19920618,0,0,0,0,0,0,0,0,1,1,0,1,0,9,9,9,9,0
19920619,0,0,0,0,0,0,0,0,1,1,0,0,0,9,9,9,9,0
19920620,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
19920621,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920622,0,0,0,0,0,0,0,1,0,0,0,1,0,9,9,9,9,0
19920623,0,0,0,0,0,0,1,1,0,0,0,1,0,9,9,9,9,0
19920624,0,0,0,0,0,0,1,1,1,0,0,1,0,9,9,9,9,0
19920625,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19920626,0,1,0,0,0,1,1,1,0,0,0,0,0,9,9,9,9,0
19920627,0,1,0,0,1,1,1,1,0,1,1,0,0,9,9,9,9,0
19920628,0,1,0,0,1,1,1,1,0,0,0,1,1,9,9,9,9,0
19920629,0,0,0,0,0,0,1,1,0,0,0,1,1,9,9,9,9,0
19920630,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19920701,0,0,0,0,0,0,1,1,0,0,0,1,0,9,9,9,9,0
19920702,0,0,0,0,0,0,1,1,0,0,0,1,0,9,9,9,9,0
19920703,0,0,0,0,0,0,1,1,0,0,0,1,1,9,9,9,9,0
19920704,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19920705,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19920706,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19920707,0,0,0,0,0,0,0,1,1,0,0,1,1,9,9,9,9,0
19920708,0,0,0,0,0,0,0,1,1,0,0,1,1,9,9,9,9,0
19920709,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19920710,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19920711,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19920712,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19920713,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920714,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19920715,0,0,0,0,0,1,1,1,0,0,0,0,0,9,9,9,9,0
19920716,0,0,0,0,0,1,1,1,0,0,0,0,0,9,9,9,9,0
19920717,0,0,0,0,0,0,1,1,0,0,0,1,0,9,9,9,9,0
19920718,0,0,0,0,0,0,1,1,0,0,0,1,1,9,9,9,9,0
19920719,0,0,0,0,0,0,1,1,0,0,0,1,0,9,9,9,9,0
19920720,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19920721,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19920722,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19920723,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920724,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920725,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920726,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920727,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920728,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920729,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920730,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920731,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19920801,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19920802,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19920803,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920804,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920805,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920806,0,0,0,0,0,0,1,1,0,0,0,1,0,9,9,9,9,0
19920807,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19920808,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920809,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920810,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920811,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920812,0,0,0,0,0,0,0,1,0,0,0,1,0,9,9,9,9,0
19920813,0,0,0,0,0,0,1,1,0,0,0,1,0,9,9,9,9,0
19920814,0,0,0,0,0,0,1,1,0,0,0,1,0,9,9,9,9,0
19920815,0,0,0,0,0,1,1,1,0,0,0,1,0,9,9,9,9,0
19920816,0,1,0,0,0,1,1,1,1,0,0,1,0,9,9,9,9,0
19920817,0,1,0,0,1,1,1,1,0,0,0,1,0,9,9,9,9,0
19920818,0,1,0,0,1,1,1,1,0,0,0,1,1,9,9,9,9,0
19920819,0,1,0,0,1,1,1,1,0,1,0,1,1,9,9,9,9,0
19920820,0,0,0,0,0,1,1,1,0,1,0,1,0,9,9,9,9,0
19920821,0,0,0,0,0,0,1,1,0,0,0,1,0,9,9,9,9,0
19920822,0,0,0,0,0,0,1,1,0,0,0,1,0,9,9,9,9,0
19920823,0,0,0,0,0,0,0,1,0,0,0,1,0,9,9,9,9,0
19920824,0,0,0,0,0,0,0,1,0,0,0,1,0,9,9,9,9,0
19920825,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
19920826,0,0,0,0,0,0,1,1,0,0,0,0,0,9,9,9,9,0
19920827,0,1,0,0,0,1,1,1,0,1,1,0,0,9,9,9,9,0
19920828,0,1,0,0,1,1,1,1,0,1,1,0,0,9,9,9,9,0
19920829,0,1,1,1,1,1,1,1,0,0,0,0,0,9,9,9,9,0
19920830,0,1,1,1,1,1,1,1,0,0,0,0,0,9,9,9,9,0
19920831,0,1,0,1,1,1,1,1,0,0,0,1,1,9,9,9,9,0
19920901,0,0,0,0,0,0,1,1,0,0,0,1,1,9,9,9,9,0
19920902,0,0,0,0,0,0,1,1,0,0,0,1,0,9,9,9,9,0
19920903,0,1,0,0,1,1,1,1,0,1,1,1,0,9,9,9,9,0
19920904,0,1,1,1,1,1,1,1,0,0,0,1,1,9,9,9,9,0
19920905,0,1,0,1,1,1,1,1,0,0,0,1,1,9,9,9,9,0
19920906,0,0,0,0,0,0,1,1,0,0,0,1,1,9,9,9,9,0
19920907,0,0,0,0,0,0,1,1,0,0,0,1,1,9,9,9,9,0
19920908,0,0,0,0,0,0,0,1,0,0,0,1,1,9,9,9,9,0
19920909,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920910,0,0,0,0,0,0,0,1,0,1,0,0,0,9,9,9,9,0
19920911,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920912,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
19920913,0,0,0,0,0,0,0,1,0,0,0,1,0,9,9,9,9,0
19920914,0,0,0,0,0,0,0,1,0,0,0,1,0,9,9,9,9,0
19920915,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,9,9,1
